"Descricao_do_cargo.emprego","Nome_orgao_de_origem","UF_da_UPAG_de_vinculacao","Cidade_da_residencia","Nivel_escolaridade","Ano_Mes_inicio_afastamento","Ano_Mes_referencia","Valor_rendimento_liquido","Descricao_do_afastamento","Ano_inicio_afastamento","Mes_inicio_afastamento","Rendimento_Liquido_Hora"
"                                        ","PRESIDENCIA DA REPUBLICA                ","DF","BRASILIA                      ","  ",2021-11-01,2021-11-01,21204.6,"Afas. Missão Exterior Com Ônus - EST","2021","11",126.217857142857
"                                        ","PRESIDENCIA DA REPUBLICA                ","DF","SAO BERNARDO DO CAMPO         ","  ",2021-11-01,2021-11-01,21204.6,"Afas. Missão Exterior Com Ônus - EST","2021","11",126.217857142857
"                                        ","PRESIDENCIA DA REPUBLICA                ","DF","ITAQUAQUECETUBA               ","  ",2021-11-01,2021-11-01,6761.4,"Afas. Missão Exterior Com Ônus - EST","2021","11",40.2464285714286
"                                        ","PRESIDENCIA DA REPUBLICA                ","DF","BRASILIA                      ","  ",2021-11-01,2021-11-01,20333.88,"Afas. Missão Exterior Com Ônus - EST","2021","11",121.035
"AGENTE DE POL FEDERAL CLASSE ESPECIAL   ","DEPARTAMENTO DE POLICIA FEDERAL         ","DF","BRASILIA                      ","NS",2021-06-01,2021-11-01,43978.84,"Afas. Missão Exterior Com Ônus - EST","2021","06",261.77880952381
"AGENTE DE POL FEDERAL CLASSE ESPECIAL   ","DEPARTAMENTO DE POLICIA FEDERAL         ","DF","BRASILIA                      ","NS",2021-09-01,2021-11-01,41222.34,"Afas. Missão Exterior Com Ônus - EST","2021","09",245.371071428571
"AGENTE DE POLICIA FEDERAL 1A CLASSE     ","DEPARTAMENTO DE POLICIA FEDERAL         ","DF","BRASILIA                      ","NS",2021-10-01,2021-11-01,31109.96,"Afas. Missão Exterior Com Ônus - EST","2021","10",185.178333333333
"PROFESSOR DO MAGISTERIO SUPERIOR        ","COMANDO DA AERONAUTICA                  ","SP","SAO JOSE DOS CAMPOS           ","NS",2021-08-01,2021-11-01,42854.84,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","08",255.088333333333
"PESQUISADOR                             ","COMANDO DA AERONAUTICA                  ","SP","SAO JOSE DOS CAMPOS           ","NS",2021-09-01,2021-11-01,36620.85,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","09",217.98125
"TECNOLOGISTA                            ","COMANDO DA AERONAUTICA                  ","SP","SAO JOSE DOS CAMPOS           ","NS",2021-04-01,2021-11-01,36832.62,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","04",219.241785714286
"PROFESSOR DO MAGISTERIO SUPERIOR        ","COMANDO DA AERONAUTICA                  ","SP","SAO JOSE DOS CAMPOS           ","NS",2021-07-01,2021-11-01,51721.48,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","07",307.865952380952
"PROFESSOR ENS BASICO TECN TECNOLOGICO   ","INSTITUTO BENJAMIN CONSTANT             ","RJ","RIO DE JANEIRO                ","NS",2021-10-01,2021-11-01,16923.28,"Afas. Part.Prog.Trein. (Congr) Fora  País C/Ônus Limit - EST","2021","10",100.73380952381
"PROFESSOR DO MAGISTERIO SUPERIOR        ","FUND.UNIV.FED.DO VALE DO SAO FRANCISCO  ","PE","SALVADOR                      ","NS",2021-09-01,2021-11-01,24738.02,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","09",147.250119047619
"PROFESSOR DO MAGISTERIO SUPERIOR        ","FUND.UNIV.FED.DO VALE DO SAO FRANCISCO  ","PE","PETROLINA                     ","NS",2021-10-01,2021-11-01,38711.22,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","10",230.423928571429
"PROFESSOR DO MAGISTERIO SUPERIOR        ","FUND.UNIV.FED.DO VALE DO SAO FRANCISCO  ","PE","PORTO ALEGRE                  ","NS",2021-08-01,2021-11-01,25112.97,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","08",149.481964285714
"PROFESSOR DO MAGISTERIO SUPERIOR        ","FUND.UNIV.FED.DO VALE DO SAO FRANCISCO  ","PE","JUAZEIRO                      ","NS",2021-10-01,2021-11-01,19159.67,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","10",114.045654761905
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DA BAHIA           ","BA","SALVADOR                      ","NS",2021-10-01,2021-11-01,45833.58,"Afas. Missão Exterior Com Ônus - EST","2021","10",272.818928571429
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DA BAHIA           ","BA","SALVADOR                      ","NS",2021-11-01,2021-11-01,36470.76,"Afas. Missão Exterior Com Ônus - EST","2021","11",217.087857142857
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DA BAHIA           ","BA","SALVADOR                      ","NS",2021-10-01,2021-11-01,34228.4,"Afas. Missão Exterior Com Ônus - EST","2021","10",203.740476190476
"PROFESSOR TITULAR-LIVRE MAG SUPERIOR    ","UNIVERSIDADE FEDERAL DA BAHIA           ","BA","SALVADOR                      ","NS",2021-11-01,2021-11-01,41518.02,"Afas. Part.Prog.Trein. (Congr) Fora  País C/Ônus Limit - EST","2021","11",247.131071428571
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DO CEARA           ","CE","FORTALEZA                     ","NS",2021-10-01,2021-11-01,36689.74,"Afas. Viagem /Serv Fora do País Com Ônus Limitado - EST","2021","10",218.39130952381
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DO CEARA           ","CE","FORTALEZA                     ","NS",2021-11-01,2021-11-01,44822.48,"Afas. Viagem /Serv Fora do País Com Ônus Limitado - EST","2021","11",266.800476190476
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DO CEARA           ","CE","FORTALEZA                     ","NS",2021-10-01,2021-11-01,38004.26,"Afas. Viagem /Serv Fora do País Com Ônus Limitado - EST","2021","10",226.215833333333
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DO CEARA           ","CE","FORTALEZA                     ","NS",2021-10-01,2021-11-01,38122.5,"Afas. Viagem /Serv Fora do País Com Ônus Limitado - EST","2021","10",226.919642857143
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DO CEARA           ","CE","FORTALEZA                     ","NS",2021-11-01,2021-11-01,38894.24,"Afas. Viagem /Serv Fora do País Com Ônus Limitado - EST","2021","11",231.513333333333
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DO CEARA           ","CE","FORTALEZA                     ","NS",2021-02-01,2021-11-01,35290.18,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","02",210.060595238095
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DO CEARA           ","CE","FORTALEZA                     ","NS",2021-11-01,2021-11-01,35405.06,"Afas. Viagem /Serv Fora do País Com Ônus Limitado - EST","2021","11",210.744404761905
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DO CEARA           ","CE","SOBRAL                        ","NS",2021-10-01,2021-11-01,26205.48,"Afas. Viagem /Serv Fora do País Com Ônus Limitado - EST","2021","10",155.985
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DO ESPIRITO SANTO  ","ES","VITORIA                       ","NS",2021-10-01,2021-11-01,52843.55,"Afas. Missão Exterior Com Ônus - EST","2021","10",314.544940476191
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DO ESPIRITO SANTO  ","ES","VITORIA                       ","NS",2021-10-01,2021-11-01,32318.35,"Afas. Missão Exterior Com Ônus - EST","2021","10",192.371130952381
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DO ESPIRITO SANTO  ","ES","JAGUARE                       ","NS",2021-10-01,2021-11-01,26094.75,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","10",155.325892857143
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DO ESPIRITO SANTO  ","ES","VILA VELHA                    ","NS",2021-10-01,2021-11-01,36467.04,"Afas. Missão Exterior Com Ônus - EST","2021","10",217.065714285714
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DE GOIAS           ","GO","GOIANIA                       ","NS",2021-03-01,2021-11-01,24707.91,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","03",147.070892857143
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DE GOIAS           ","GO","GOIANIA                       ","NS",2021-07-01,2021-11-01,26100.4,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","07",155.359523809524
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DE GOIAS           ","GO","GOIANIA                       ","NS",2021-08-01,2021-11-01,36466,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","08",217.059523809524
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DE GOIAS           ","GO","GOIANIA                       ","NS",2021-01-01,2021-11-01,9556.84,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","01",56.8859523809524
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DE GOIAS           ","GO","GOIANIA                       ","NS",2021-01-01,2021-11-01,25466.07,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","01",151.58375
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DE GOIAS           ","GO","GOIANIA                       ","NS",2021-08-01,2021-11-01,33641.82,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","08",200.248928571429
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DE GOIAS           ","GO","GOIANIA                       ","NS",2021-07-01,2021-11-01,26103.3,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","07",155.376785714286
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DE GOIAS           ","GO","APARECIDA DE GOIANIA          ","NS",2021-08-01,2021-11-01,25002.24,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","08",148.822857142857
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DE GOIAS           ","GO","GOIANIA                       ","NS",2021-08-01,2021-11-01,25118.62,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","08",149.515595238095
"RELACOES PUBLICAS                       ","UNIVERSIDADE FEDERAL DE GOIAS           ","GO","GOIANIA                       ","NS",2021-10-01,2021-11-01,15531.96,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","10",92.4521428571428
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DE GOIAS           ","GO","GOIANIA                       ","NS",2021-01-01,2021-11-01,25220.18,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","01",150.120119047619
"ADMINISTRADOR                           ","UNIVERSIDADE FEDERAL DE GOIAS           ","GO","GOIANIA                       ","NS",2021-09-01,2021-11-01,13125.2,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","09",78.1261904761905
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DE GOIAS           ","GO","GOIANIA                       ","NS",2021-08-01,2021-11-01,41959.25,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","08",249.75744047619
"TECNICO DE LABORATORIO AREA             ","UNIVERSIDADE FEDERAL DE GOIAS           ","GO","GOIANIA                       ","NI",2021-10-01,2021-11-01,9059.11,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","10",53.9232738095238
"ADMINISTRADOR                           ","UNIVERSIDADE FEDERAL DE GOIAS           ","GO","GOIANIA                       ","NS",2021-09-01,2021-11-01,19310.08,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","09",114.940952380952
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DE GOIAS           ","GO","GOIANIA                       ","NS",2021-04-01,2021-11-01,17709.12,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","04",105.411428571429
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DE GOIAS           ","GO","GOIANIA                       ","NS",2021-09-01,2021-11-01,30064.09,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","09",178.952916666667
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DE GOIAS           ","GO","GOIANIA                       ","NS",2021-09-01,2021-11-01,16552.65,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","09",98.5276785714286
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DE GOIAS           ","GO","GOIANIA                       ","NS",2021-08-01,2021-11-01,36696.65,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","08",218.43244047619
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DE GOIAS           ","GO","GOIANIA                       ","NS",2021-06-01,2021-11-01,24745.66,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","06",147.295595238095
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL FLUMINENSE         ","RJ","NITEROI                       ","NS",2021-11-01,2021-11-01,39521.42,"Afas. Missão Exterior Com Ônus - EST","2021","11",235.246547619048
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL FLUMINENSE         ","RJ","NITEROI                       ","NS",2021-10-01,2021-11-01,42281.92,"Afas. Missão Exterior Com Ônus - EST","2021","10",251.678095238095
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL FLUMINENSE         ","RJ","RIO DE JANEIRO                ","NS",2021-09-01,2021-11-01,41518.02,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","09",247.131071428571
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL FLUMINENSE         ","RJ","NITEROI                       ","NS",2021-10-01,2021-11-01,20762.73,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","10",123.587678571429
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL FLUMINENSE         ","RJ","RIO DE JANEIRO                ","NS",2021-09-01,2021-11-01,41518.02,"Afas. Missão Exterior Com Ônus - EST","2021","09",247.131071428571
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL FLUMINENSE         ","RJ","RIO DE JANEIRO                ","NS",2021-10-01,2021-11-01,37926.92,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","10",225.755476190476
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL FLUMINENSE         ","RJ","RIO DE JANEIRO                ","NS",2021-03-01,2021-11-01,24058.24,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","03",143.20380952381
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL FLUMINENSE         ","RJ","RIO DE JANEIRO                ","NS",2021-10-01,2021-11-01,38441.64,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","10",228.819285714286
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL FLUMINENSE         ","RJ","NITEROI                       ","NS",2021-10-01,2021-11-01,37785.28,"Afas. Part.Prog.Trein. (Congr) Fora  País C/Ônus Limit - EST","2021","10",224.912380952381
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL FLUMINENSE         ","RJ","RIO DE JANEIRO                ","NS",2021-08-01,2021-11-01,35278.74,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","08",209.9925
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL FLUMINENSE         ","RJ","MARICA                        ","NS",2021-10-01,2021-11-01,34969.18,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","10",208.149880952381
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL FLUMINENSE         ","RJ","NITEROI                       ","NS",2021-10-01,2021-11-01,26217.82,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","10",156.058452380952
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL FLUMINENSE         ","RJ","NITEROI                       ","NS",2021-11-01,2021-11-01,37785.28,"Afas. Missão Exterior Com Ônus - EST","2021","11",224.912380952381
"TECNICO DE LABORATORIO AREA             ","UNIVERSIDADE FEDERAL FLUMINENSE         ","RJ","SAO GONCALO                   ","NI",2021-11-01,2021-11-01,7954.23,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","11",47.3466071428571
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL FLUMINENSE         ","RJ","RIO DE JANEIRO                ","NS",2021-10-01,2021-11-01,36349.62,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","10",216.366785714286
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL FLUMINENSE         ","RJ","RIO DE JANEIRO                ","NS",2021-11-01,2021-11-01,24058.24,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","11",143.20380952381
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL FLUMINENSE         ","RJ","TRES CORACOES                 ","NS",2021-11-01,2021-11-01,29826.88,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","11",177.540952380952
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DE JUIZ DE FORA    ","MG","JUIZ DE FORA                  ","NS",2021-09-01,2021-11-01,42510.22,"Afas. Viagem /Serv Fora do País Com Ônus Limitado - EST","2021","09",253.037023809524
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DE JUIZ DE FORA    ","MG","JUIZ DE FORA                  ","NS",2021-10-01,2021-11-01,26100.4,"Afas. Part.Prog.Trein. (Congr) Fora  País C/Ônus Limit - EST","2021","10",155.359523809524
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DE JUIZ DE FORA    ","MG","JUIZ DE FORA                  ","NS",2021-07-01,2021-11-01,26740.9,"Afas. Viagem /Serv Fora do País Com Ônus Limitado - EST","2021","07",159.172023809524
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DE JUIZ DE FORA    ","MG","JUIZ DE FORA                  ","NS",2021-10-01,2021-11-01,41866.46,"Afas. Part.Prog.Trein. (Congr) Fora  País C/Ônus Limit - EST","2021","10",249.205119047619
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DE MINAS GERAIS    ","MG","BELO HORIZONTE                ","NS",2021-09-01,2021-11-01,25118.62,"Afas. Part.Prog.Trein.(Cong-Encont) Fora País C/Ônus - EST","2021","09",149.515595238095
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DE MINAS GERAIS    ","MG","BELO HORIZONTE                ","NS",2021-08-01,2021-11-01,36935.54,"Afas. Missão Exterior Com Ônus - EST","2021","08",219.854404761905
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DE MINAS GERAIS    ","MG","BELO HORIZONTE                ","NS",2021-10-01,2021-11-01,36349.62,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","10",216.366785714286
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DE MINAS GERAIS    ","MG","BELO HORIZONTE                ","NS",2021-11-01,2021-11-01,38121.68,"Afas. Part.Prog.Trein. (Congr) Fora  País C/Ônus Limit - EST","2021","11",226.914761904762
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DE MINAS GERAIS    ","MG","BELO HORIZONTE                ","NS",2021-10-01,2021-11-01,38315.98,"Afas. Missão Exterior Com Ônus Limitado - EST","2021","10",228.07130952381
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DE MINAS GERAIS    ","MG","NOVA LIMA                     ","NS",2021-11-01,2021-11-01,36670.62,"Afas. Part.Prog.Trein. (Congr) Fora  País C/Ônus Limit - EST","2021","11",218.2775
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DE MINAS GERAIS    ","MG","BELO HORIZONTE                ","NS",2021-10-01,2021-11-01,35088.46,"Afas. Part.Prog.Trein. (Congr) Fora  País C/Ônus Limit - EST","2021","10",208.859880952381
"PROFESSOR DO MAGISTERIO SUPERIOR        ","UNIVERSIDADE FEDERAL DE MINAS GERAIS    ","MG","BELO HORIZONTE                ","NS",2021-11-01,2021-11-01,25119.66,"Afas. Part.Prog.Trein. (Congr) Fora  País C/Ônus Limit - EST","2021","11",149.521785714286
